order_id,order_date,customer_id,channel,country,items,order_value,discount,is_return
3539705,2025-12-12,44701,web,AU,1,44.270977307436496,0.21006389160170622,1
3539706,2025-12-12,28110,web,US,3,46.09582865693026,0.49191805358437274,0
3539707,2025-12-12,1321,mobile,CA,2,19.444830083776274,0.446418547235541,0
3539708,2025-12-12,17955,mobile,DE,3,55.39740307167321,0.12798188849649783,0
3539709,2025-12-12,44760,web,US,1,52.32188264867297,0.1382536936902487,0
3539710,2025-12-12,33441,web,US,3,64.06928551018736,0.14447135773416414,0
3539711,2025-12-12,23023,web,GB,3,53.59501845669676,0.2266847078257957,1
3539712,2025-12-12,4609,partner,AU,1,33.01080264703607,0.3744647702759981,0
3539713,2025-12-12,20489,mobile,US,3,34.37445408337718,0.4661745768451894,0
3539714,2025-12-12,25382,web,US,5,26.758444241292494,0.08911501303176797,0
3539715,2025-12-12,3972,partner,US,3,31.726719973887036,0.24689343847158984,0
3539716,2025-12-12,31611,mobile,CA,4,44.807621073443194,0.38401102148566624,0
3539717,2025-12-12,11356,store,US,4,35.92722768315477,0.13505504246393246,1
3539718,2025-12-12,17061,partner,US,3,14.478480971787922,0.2091105819373038,0
3539719,2025-12-12,23218,web,US,1,35.97976726608807,0.17766236992337697,0
3539720,2025-12-12,29422,partner,US,2,31.98208350128866,0.15615098111143197,0
3539721,2025-12-12,4353,partner,AU,5,101.40075026097449,0.16964389602784752,0
3539722,2025-12-12,41605,web,US,6,37.063641100349805,0.6002971569373882,0
3539723,2025-12-12,24065,web,US,2,97.8772858338814,0.23942866210864233,0
3539724,2025-12-12,23602,mobile,US,3,53.368197718005405,0.36263433623657154,0
3539725,2025-12-12,34398,partner,US,2,46.362437231499165,0.0755062140978076,1
3539726,2025-12-12,9812,mobile,US,4,30.644334208717304,0.44528357424089576,0
3539727,2025-12-12,3886,mobile,US,5,32.54245963445559,0.3648658748913634,0
3539728,2025-12-12,27016,web,GB,8,29.680225338428773,0.1428246426908173,0
3539729,2025-12-12,14386,store,US,3,12.861080287844416,0.22329255517907676,0
3539730,2025-12-12,48049,web,US,2,14.88368617750409,0.26858098953539117,0
3539731,2025-12-12,43555,partner,US,4,33.21945472179649,0.17570581746946612,0
3539732,2025-12-12,17663,partner,US,4,15.137028031065656,0.18410268273590583,0
3539733,2025-12-12,21901,mobile,US,5,24.8042029421187,0.5285992720011436,0
3539734,2025-12-12,32557,web,US,4,35.9327549072531,0.4480815346331766,0
3539735,2025-12-12,18064,web,US,1,26.251977075215574,0.5024034674030842,0
3539736,2025-12-12,10633,web,CA,2,61.91347874304284,0.296514103288253,0
3539737,2025-12-12,6122,mobile,DE,3,39.00672459476991,0.2972429537438823,0
3539738,2025-12-12,30672,web,US,3,47.4836590147691,0.15427087861087488,0
3539739,2025-12-12,41330,mobile,US,2,57.47527849090553,0.1438628926294657,0
3539740,2025-12-12,32604,web,US,3,31.98585121612512,0.04936512211266714,0
3539741,2025-12-12,2155,store,US,1,41.098003244692634,0.2953848597041613,0
3539742,2025-12-12,13431,mobile,US,4,53.41653990148766,0.15976145383293622,0
3539743,2025-12-12,37399,store,US,3,14.49001037484544,0.0730341895257224,0
3539744,2025-12-12,4913,mobile,US,6,128.99905009310498,0.18059173451763474,0
3539745,2025-12-12,41343,store,US,3,60.80821976120807,0.19406022445754892,0
3539746,2025-12-12,4926,mobile,US,3,74.7153855261539,0.394904555032022,0
3539747,2025-12-12,41619,mobile,AU,4,62.44770192223798,0.09171242854932735,0
3539748,2025-12-12,42411,web,US,2,63.8741902081487,0.27453243498985663,0
3539749,2025-12-12,4860,web,US,2,49.30842309808164,0.023138223114262363,0
3539750,2025-12-12,32918,mobile,GB,2,33.88518133482388,0.014583974316674119,0
3539751,2025-12-12,3420,web,US,4,42.02975471083571,0.23911174587640066,0
3539752,2025-12-12,17770,mobile,US,5,32.71093719698831,0.06582647913481365,0
3539753,2025-12-12,152,web,US,4,33.1836952582897,0.11133931213611131,0
3539754,2025-12-12,23400,web,US,5,72.35313402052145,0.2008488259096347,0
3539755,2025-12-12,3153,mobile,GB,2,23.3271323799615,0.10448273645869928,0
3539756,2025-12-12,33914,web,US,3,23.83732513501439,0.008338476676923725,0
3539757,2025-12-12,6466,store,DE,8,17.96726333408351,0.031142186823489744,0
3539758,2025-12-12,36173,mobile,US,2,39.68356242642943,0.06721362702688909,0
3539759,2025-12-12,20751,web,US,2,25.69408264588772,0.14081539419629607,0
3539760,2025-12-12,37873,partner,AU,3,24.51314286937684,0.027173973114831846,0
3539761,2025-12-12,16106,mobile,US,5,58.013444737156355,0.265666268736032,0
3539762,2025-12-12,6097,partner,US,3,31.47679638685903,0.15602563385036153,0
3539763,2025-12-12,27406,web,US,3,29.123580964408294,0.33009606610375725,0
3539764,2025-12-12,9438,mobile,US,3,15.904194308748199,0.16035984291020466,0
3539765,2025-12-12,32899,mobile,GB,6,31.257996490974673,0.1370416578537305,0
3539766,2025-12-12,27965,mobile,US,6,84.99527160470477,0.034975445689305676,0
3539767,2025-12-12,16775,web,AU,2,67.95334360960774,0.1886560314292941,0
3539768,2025-12-12,7002,store,CA,3,35.79795832359035,0.3895829120294112,0
3539769,2025-12-12,37037,mobile,US,2,21.411064563676526,0.14434207891181028,0
3539770,2025-12-12,38000,mobile,US,4,78.98636217221386,0.0579746823165,0
3539771,2025-12-12,22437,partner,GB,1,23.833972349847194,0.26099812232194486,0
3539772,2025-12-12,25877,mobile,CA,1,34.829277530302925,0.09117372782171422,0
3539773,2025-12-12,10213,web,US,3,17.6445292464645,0.11681385302628271,0
3539774,2025-12-12,10469,partner,US,2,50.456351358010885,0.15459090797642322,0
3539775,2025-12-12,11225,partner,US,5,67.74203117983856,0.10216206060511594,0
3539776,2025-12-12,32768,mobile,CA,2,64.80958241752249,0.10119563967574256,0
