order_id,order_date,customer_id,channel,country,items,order_value,discount,is_return
8279822,2025-12-17,46273,mobile,AU,3,26.176638557547893,0.21370419923783746,0
8279823,2025-12-17,41048,mobile,US,4,47.588487418407254,0.1291096621312408,0
8279824,2025-12-17,37309,web,DE,4,23.13655360595834,0.4897022049738716,1
8279825,2025-12-17,5335,mobile,AU,3,45.069911217655445,0.13464110377890331,1
8279826,2025-12-17,36964,mobile,US,4,33.21239177383251,0.07589352108105106,0
8279827,2025-12-17,38143,mobile,US,2,15.406552774356289,0.31856192770412756,0
8279828,2025-12-17,29872,mobile,CA,4,45.33307503605696,0.14983820659568445,0
8279829,2025-12-17,46507,partner,US,4,48.48044424585788,0.2198603705927971,1
8279830,2025-12-17,3684,mobile,CA,5,32.29762629235844,0.24281660981111136,0
8279831,2025-12-17,49049,mobile,US,3,33.131926723359406,0.3019086364580295,0
8279832,2025-12-17,12528,mobile,US,5,49.54619943723954,0.19718459483920966,0
8279833,2025-12-17,24382,web,US,3,43.25676541173578,0.6058172598079091,1
8279834,2025-12-17,9232,mobile,US,4,23.381353797396443,0.4942787985265993,0
8279835,2025-12-17,14218,web,US,1,54.385479045445855,0.2064045776660213,1
8279836,2025-12-17,14684,web,AU,2,156.8031977362886,0.11051653004186288,0
8279837,2025-12-17,45812,mobile,US,5,26.481522809274143,0.16974166455884138,0
8279838,2025-12-17,27810,web,GB,8,19.997461227386083,0.2848075499566334,0
8279839,2025-12-17,4306,mobile,US,3,42.078232439903616,0.12335765193771966,0
8279840,2025-12-17,39493,web,US,5,16.024727599686084,0.22284457347967987,0
8279841,2025-12-17,13287,store,DE,3,44.481337849970906,0.02972822925284217,0
8279842,2025-12-17,1929,web,US,4,42.24474075293618,0.07120416034852195,0
8279843,2025-12-17,10672,partner,US,5,26.617691798534494,0.18413882297185907,0
8279844,2025-12-17,9122,web,US,5,48.38102184253106,0.2155056288231347,0
8279845,2025-12-17,42095,mobile,US,4,51.57824844140275,0.20157595989411223,0
8279846,2025-12-17,1386,mobile,US,2,20.527146990859134,0.17005756238303726,0
8279847,2025-12-17,1293,mobile,CA,2,73.2479434540248,0.4320686528404391,0
8279848,2025-12-17,19154,web,US,2,60.297582553426466,0.182630826215497,0
8279849,2025-12-17,3892,mobile,US,4,44.806950639190596,0.28345418949454865,0
8279850,2025-12-17,24231,mobile,US,3,40.703919798977125,0.3797624106045313,0
8279851,2025-12-17,13129,store,US,4,74.8490742663027,0.3009632800811436,0
8279852,2025-12-17,26868,mobile,US,3,34.40246023509206,0.24362007023946747,0
8279853,2025-12-17,30597,mobile,US,4,45.7429934587326,0.1528998938317599,0
8279854,2025-12-17,44761,mobile,US,4,36.04118433399041,,0
8279855,2025-12-17,6898,mobile,US,4,22.18290816938286,0.15939187672311078,0
8279856,2025-12-17,22534,mobile,US,1,46.486236826634645,0.1749420510947044,0
8279857,2025-12-17,45419,web,US,4,66.12198569952588,0.13712195540098943,0
8279858,2025-12-17,12885,mobile,CA,2,81.46799918073337,0.21878060418908912,0
8279859,2025-12-17,18253,mobile,AU,4,38.48333407823949,0.027249473321823404,0
8279860,2025-12-17,6896,web,US,5,19.292895229433608,0.4647540764284343,0
8279861,2025-12-17,37517,mobile,US,6,28.11975784015698,0.06238814597614716,0
8279862,2025-12-17,13918,web,US,2,123.49211471719437,0.4583620506591345,0
8279863,2025-12-17,813,mobile,CA,2,36.89213692535015,0.2879959887118022,0
8279864,2025-12-17,2336,store,DE,3,75.02181803903606,0.0637568706419753,0
8279865,2025-12-17,36703,mobile,US,4,18.796450267865765,0.19519901057390038,0
8279866,2025-12-17,19872,web,GB,2,46.20442024864594,0.39030526514922953,0
8279867,2025-12-17,45987,partner,US,4,31.276023179111952,0.28834129063969494,0
8279868,2025-12-17,1389,web,GB,2,72.58680773501388,0.38877131668750287,0
8279869,2025-12-17,27166,mobile,US,3,40.058074106490146,0.15275398018264083,0
8279870,2025-12-17,18624,mobile,US,5,54.38670132931344,0.22799621585536342,1
8279871,2025-12-17,21727,web,US,3,50.29295094743913,0.2535970184251176,0
8279872,2025-12-17,20404,partner,DE,4,65.36017252316796,0.024699130759863297,0
8279873,2025-12-17,34885,web,US,3,25.75393165320131,0.20786783706731204,0
8279874,2025-12-17,36533,store,DE,3,25.20802758494689,0.08411834598448832,0
8279875,2025-12-17,5702,web,US,2,43.856105705618035,0.2923488558379549,0
8279876,2025-12-17,34078,partner,DE,4,28.037517915191163,0.12121024140146444,0
8279877,2025-12-17,11748,web,GB,4,28.43709819891332,0.15547771847502356,0
8279878,2025-12-17,2413,web,US,7,78.25670852227927,,0
8279879,2025-12-17,12428,partner,US,2,38.25153847499934,0.18730474388102875,0
8279880,2025-12-17,35289,mobile,US,-1,30.098783343745023,0.2279635766954241,0
8279881,2025-12-17,48317,web,GB,3,23.913680828555627,0.5244260829938119,0
8279882,2025-12-17,12124,mobile,AU,4,31.2261293813989,0.34245085259098546,0
8279883,2025-12-17,16464,mobile,US,2,23.967337390953507,0.0603094901741467,0
8279884,2025-12-17,2471,mobile,US,2,36.12857366582618,0.027791208340439653,0
8279885,2025-12-17,6818,mobile,CA,4,20.018731298021496,0.13185563723342994,0
8279886,2025-12-17,7261,web,US,1,30.052201227155948,0.05071958957930401,0
8279887,2025-12-17,31807,web,US,3,56.99766723225085,0.09386273160945335,0
8279888,2025-12-17,7660,mobile,GB,6,29.56727721343425,0.25861965379017676,0
8279889,2025-12-17,32894,web,US,2,46.02380936655973,0.39709090500385813,0
8279890,2025-12-17,38436,web,US,4,32.00526571058878,0.3678818211097873,1
8279891,2025-12-17,33324,web,US,5,30.92238528664149,0.0939578650158258,0
8279892,2025-12-17,31546,mobile,CA,2,42.10426079609946,0.31136787741286487,0
8279893,2025-12-17,41970,mobile,GB,6,91.82913912597716,0.40387154478563947,0
8279894,2025-12-17,40579,mobile,US,1,27.577329016810197,0.11113020780812302,0
8279895,2025-12-17,30506,web,CA,3,143.61011183893294,0.3166338352898736,0
8279896,2025-12-17,10091,mobile,US,3,25.263007418774578,0.36805665248766667,0
8279897,2025-12-17,19973,store,GB,9,43.688536439995154,0.04623680014447983,0
8279898,2025-12-17,39853,mobile,AU,2,19.20876151987709,0.5342056481186825,0
8279899,2025-12-17,3576,mobile,US,4,78.9631811570678,0.13433947632798093,1
8279900,2025-12-17,46435,mobile,US,6,13.993062910639754,,0
8279901,2025-12-17,3819,web,US,3,50.751843459963496,0.10329141454847778,0
8279902,2025-12-17,5893,mobile,GB,5,68.28281147572537,0.15677087882630836,0
8279903,2025-12-17,23790,mobile,US,3,32.89046549769803,,1
8279904,2025-12-17,47301,partner,GB,3,25.739186083663867,0.3732185266215719,0
8279905,2025-12-17,15880,web,DE,1,69.26935307667374,0.11180433376289377,0
8279906,2025-12-17,29639,mobile,GB,2,55.492046994876496,0.5430527045414499,0
8279907,2025-12-17,15094,mobile,US,3,105.75633588135717,0.28012448971534987,0
8279908,2025-12-17,8986,store,US,5,32.63846637676533,0.26862514097269885,0
8279909,2025-12-17,43777,mobile,CA,2,30.225478619946678,0.2479664732544627,0
8279910,2025-12-17,8837,web,CA,4,60.78980353901786,0.2666455366023858,0
8279911,2025-12-17,5920,mobile,US,3,162.5796408140733,0.2028122150100317,0
8279912,2025-12-17,33345,web,US,5,58.794318115903465,0.2820225154402301,0
8279913,2025-12-17,29502,web,GB,7,29.507484838930182,0.15144960190758927,0
8279914,2025-12-17,24328,mobile,US,3,81.22081593325623,0.036496581968616854,0
8279915,2025-12-17,40374,store,CA,4,25.74475069663569,0.20503216270511165,0
8279916,2025-12-17,19587,web,US,7,36.17259088947314,0.16892052747313413,0
8279917,2025-12-17,4174,mobile,US,4,38.83784449898799,0.550253489726574,0
8279918,2025-12-17,431,web,US,5,29.15236003675314,0.3853900324546832,1
8279919,2025-12-17,26109,mobile,CA,2,33.280569738115005,0.13822140499630728,0
8279920,2025-12-17,27091,web,US,3,109.33867827185217,0.3070361419591292,0
8279921,2025-12-17,4548,web,GB,3,92.19458635197063,0.13099285099394564,0
8279922,2025-12-17,18103,mobile,AU,5,33.799047621980456,0.5102005012341784,0
8279923,2025-12-17,34805,partner,US,2,120.99795977638561,0.30012617172003375,0
8279924,2025-12-17,418,web,GB,4,27.860657044159385,0.1847906378863803,0
8279925,2025-12-17,19049,web,US,3,17.44316491637331,0.28172060947337163,0
8279926,2025-12-17,24608,partner,US,3,71.76848473398049,0.11541333986140191,0
8279927,2025-12-17,42622,mobile,US,5,44.475847129943986,0.05481390976527024,0
8279928,2025-12-17,36633,web,US,3,66.30104437141804,0.13071128516317077,0
8279929,2025-12-17,898,store,AU,7,100.84938034928888,0.1988593635773732,0
8279930,2025-12-17,39372,mobile,US,4,75.77583232554706,0.23462194516619292,0
8279931,2025-12-17,42988,partner,US,4,24.431361805522567,0.12106963714373827,0
8279932,2025-12-17,832,web,US,2,90.5363796654835,0.09473026279424995,0
8279933,2025-12-17,33396,web,US,7,20.505219524294326,0.0738034999304552,0
8279934,2025-12-17,48425,partner,US,5,20.394000417344625,0.07420122051481348,0
8279935,2025-12-17,31461,mobile,US,3,42.585794252202035,0.2876112506154596,0
8279936,2025-12-17,4133,web,GB,4,30.542230409085377,0.0278332299784376,0
8279937,2025-12-17,44289,partner,US,7,63.68420386564734,0.3037334772092161,0
8279938,2025-12-17,11252,mobile,US,2,53.642423334424016,0.11066206879606802,0
8279939,2025-12-17,7615,mobile,US,5,24.981636548769984,0.24307977530659225,0
8279940,2025-12-17,45324,mobile,US,4,17.994818020420446,0.2009778253537803,0
8279941,2025-12-17,15061,web,US,4,18.7655593905454,0.023476566690215323,0
8279942,2025-12-17,45561,mobile,US,4,34.98533969324139,0.045924558480523396,0
8279943,2025-12-17,4950,store,US,3,76.4032574390553,0.07485010463021004,0
